3.660000000000000000e+02,2.400000000000000000e+02,8.400000000000000000e+01
2.930000000000000000e+02,1.130000000000000000e+02,2.000000000000000000e+01
2.130000000000000000e+02,1.660000000000000000e+02,2.000000000000000000e+01
1.930000000000000000e+02,3.120000000000000000e+02,2.000000000000000000e+01
2.360000000000000000e+02,3.720000000000000000e+02,2.000000000000000000e+01
5.510000000000000000e+02,2.560000000000000000e+02,2.100000000000000000e+01
